hs_8digit;hs_8name;apr2_at_risk;apr2_exempt;sec232;;;;;;
71179030;Religious articles of a purely devotional character designed to be worn on apparel or carried on or about or attached to the person: Other;1;0;0;;;;;;
71179045;Valued not over 20 cents per dozen pieces or parts: Toy jewelry (except parts);1;0;0;;;;;;
71179055;Valued not over 20 cents per dozen pieces or parts: Other;1;0;0;;;;;;
71179060;Valued over 20 cents per dozen pieces or parts: Toy jewelry (except parts) valued not over 8 cents per piece;1;0;0;;;;;;
71179075;Other: Of plastics;1;0;0;;;;;;
71179090;Other: Other;1;0;0;;;;;;
71181000;Coin (other than gold coin), not being legal tender;1;0;0;;;;;;
71189000;Other;0;1;0;;;;;;
72011000;Nonalloy pig iron containing by weight 0.5 percent or less of phosphorus;1;0;0;;;;;;
72012000;Nonalloy pig iron containing by weight more than 0.5 percent of phosphorus;1;0;0;;;;;;
72015030;Alloy pig iron;1;0;0;;;;;;
72015060;Spiegeleisen;1;0;0;;;;;;
72021110;Containing by weight more than 2 percent but not more than 4 percent of carbon;0;1;0;;;;;;
72021150;Containing by weight more than 4 percent of carbon;0;1;0;;;;;;
72021910;Containing by weight not more than 1 percent of carbon;0;1;0;;;;;;
72021950;Containing by weight more than 1 percent but not more than 2 percent of carbon;0;1;0;;;;;;
72022110;Containing by weight more than 55 percent but not more than 80 percent of silicon: Containing by weight more than 3 percent of calcium;1;0;0;;;;;;
72022150;Containing by weight more than 55 percent but not more than 80 percent of silicon: Other;1;0;0;;;;;;
72022175;Containing by weight more than 80 percent but not more than 90 percent of silicon;1;0;0;;;;;;
72022190;Containing by weight more than 90 percent of silicon;1;0;0;;;;;;
72022900;Ferrosilicon: Other;1;0;0;;;;;;
72023000;Ferrosilicon manganese;0;1;0;;;;;;
72024100;Ferrochromium: Containing by weight more than 4 percent of carbon;0;1;0;;;;;;
72024950;Other;0;1;0;;;;;;
72024910;Containing by weight more than 3 percent of carbon;0;1;0;;;;;;
72025000;Ferrosilicon chromium;0;1;0;;;;;;
72026000;Ferronickel;1;0;0;;;;;;
72027000;Ferromolybdenum;1;0;0;;;;;;
72028000;Ferrotungsten and ferrosilicon tungsten;0;1;0;;;;;;
72029100;Other: Ferrotitanium and ferrosilicon titanium;0;1;0;;;;;;
72029200;Other: Ferrovanadium;1;0;0;;;;;;
72029340;Containing by weight less than 0.02 percent of phosphorus or sulfur or less than 0.4 percent of silicon;0;1;0;;;;;;
72029380;Other;0;1;0;;;;;;
72029980;Other;1;0;0;;;;;;
72029910;Ferrozirconium;1;0;0;;;;;;
72029920;Calcium silicon;1;0;0;;;;;;
72031000;Ferrous products obtained by direct reduction of iron ore;1;0;0;;;;;;
72039000;Other;1;0;0;;;;;;
72041000;Waste and scrap of cast iron;1;0;0;;;;;;
72042100;Waste and scrap of alloy steel: Of stainless steel;0;1;0;;;;;;
72042900;Waste and scrap of alloy steel: Other;1;0;0;;;;;;
72043000;Waste and scrap of tinned iron or steel;1;0;0;;;;;;
72044100;Other waste and scrap: Turnings, shavings, chips, milling waste, sawdust, filings, trimmings and stampings, whether or not in bundles;1;0;0;;;;;;
72044900;Other waste and scrap: Other;1;0;0;;;;;;
72045000;Remelting scrap ingots;1;0;0;;;;;;
72051000;Granules;1;0;0;;;;;;
72052100;Powders: Of alloy steel;1;0;0;;;;;;
72052900;Powders: Other;1;0;0;;;;;;
72061000;Ingots;0;0;1;;;;;;
72069000;Other;0;0;1;;;;;;
72071100;Containing by weight less than 0.25 percent of carbon: Of rectangular (including square) cross section, the width measuring less than twice the thickness;0;0;1;;;;;;
72071200;Containing by weight less than 0.25 percent of carbon: Other, of rectangular (other than square) cross section;0;0;1;;;;;;
72071900;Containing by weight less than 0.25 percent of carbon: Other;0;0;1;;;;;;
72072000;Containing by weight 0.25 percent or more of carbon;0;0;1;;;;;;
72081015;Pickled;0;0;1;;;;;;
72081030;Other: Of a thickness of 4.75 mm or more;0;0;1;;;;;;
72081060;Other: Of a thickness of less than 4.75 mm;0;0;1;;;;;;
72082530;Of high-strength steel;0;0;1;;;;;;
72082560;Other;0;0;1;;;;;;
72082600;Other, in coils, not further worked than hot-rolled, pickled: Of a thickness of 3 mm or more but less than 4.75 mm;0;0;1;;;;;;
72082700;Other, in coils, not further worked than hot-rolled, pickled: Of a thickness of less than 3 mm;0;0;1;;;;;;
72083600;Other, in coils, not further worked than hot-rolled: Of a thickness exceeding 10 mm;0;0;1;;;;;;
72083700;Other, in coils, not further worked than hot-rolled: Of a thickness of 4.75 mm or more but not exceeding 10 mm;0;0;1;;;;;;
72083800;Other, in coils, not further worked than hot-rolled: Of a thickness of 3 mm or more but less than 4.75 mm;0;0;1;;;;;;
72083900;Other, in coils, not further worked than hot-rolled: Of a thickness of less than 3 mm;0;0;1;;;;;;
72084030;Of a thickness of 4.75 mm or more;0;0;1;;;;;;
72084060;Of a thickness of less than 4.75 mm;0;0;1;;;;;;
72085100;Other, not in coils, not further worked than hot-rolled: Of a thickness exceeding 10 mm;0;0;1;;;;;;
72085200;Other, not in coils, not further worked than hot-rolled: Of a thickness of 4.75 mm or more but not exceeding 10 mm;0;0;1;;;;;;
72085300;Other, not in coils, not further worked than hot-rolled: Of a thickness of 3 mm or more but less than 4.75 mm;0;0;1;;;;;;
72085400;Other, not in coils, not further worked than hot-rolled: Of a thickness of less than 3 mm;0;0;1;;;;;;
72089000;Other;0;0;1;;;;;;
72091500; In coils, not further worked than cold-rolled (cold-reduced): Of a thickness of 3 mm or more;0;0;1;;;;;;
72091600; In coils, not further worked than cold-rolled (cold-reduced): Of a thickness exceeding 1 mm but less than 3 mm;0;0;1;;;;;;
72091700; In coils, not further worked than cold-rolled (cold-reduced): Of a thickness of 0.5 mm or more but not exceeding 1 mm;0;0;1;;;;;;
72091815;Of high-strength steel;0;0;1;;;;;;
72091825;Other: Of a thickness of less than 0.361 mm (blackplate);0;0;1;;;;;;
72091860;Other: Other;0;0;1;;;;;;
72092500;Not in coils, not further worked than cold-rolled (cold-reduced): Of a thickness of 3 mm or more;0;0;1;;;;;;
72092600;Not in coils, not further worked than cold-rolled (cold-reduced): Of a thickness exceeding 1 mm but less than 3 mm;0;0;1;;;;;;
72092700;Not in coils, not further worked than cold-rolled (cold-reduced): Of a thickness of 0.5 mm or more but not exceeding 1 mm;0;0;1;;;;;;
72092800;Not in coils, not further worked than cold-rolled (cold-reduced): Of a thickness of less than 0.5 mm;0;0;1;;;;;;
72099000;Other;0;0;1;;;;;;
72101100;Plated or coated with tin: Of a thickness of 0.5 mm or more;0;0;1;;;;;;
72101200;Plated or coated with tin: Of a thickness of less than 0.5 mm;0;0;1;;;;;;
72102000;Plated or coated with lead, including terne-plate;1;0;0;;;;;;
72103000;Electrolytically plated or coated with zinc;0;0;1;;;;;;
72104100;Otherwise plated or coated with zinc: Corrugated;0;0;1;;;;;;
72104900;Otherwise plated or coated with zinc: Other;0;0;1;;;;;;
72105000;Plated or coated with chromium oxides or with chromium and chromium oxides;0;0;1;;;;;;
72106100;Plated or coated with aluminum: Plated or coated with aluminum-zinc alloys;0;0;1;;;;;;
72106900;Plated or coated with aluminum: Other;0;0;1;;;;;;
72107060;Other;0;0;1;;;;;;
72107030;Not coated or plated with metal and not clad;0;0;1;;;;;;
72109010;Clad;0;0;1;;;;;;
72109060;Other: Electrolytically coated or plated with base metal;0;0;1;;;;;;
72109090;Other: Other;0;0;1;;;;;;
72111300;Not further worked than hot-rolled: Universal mill plate;0;0;1;;;;;;
72111400;Not further worked than hot-rolled: Other, of a thickness of 4.75 mm or more;0;0;1;;;;;;
72111975;Other: Other;0;0;1;;;;;;
72111915;Of a width of less than 300 mm: Of high-strength steel;0;0;1;;;;;;
72111920;Other: Of a thickness exceeding 1.25 mm;0;0;1;;;;;;
72111930;Other: Other;0;0;1;;;;;;
72111945;Other: Of high-strength steel;0;0;1;;;;;;
72111960;Other: Pickled;0;0;1;;;;;;
72112360;Other;0;0;1;;;;;;
72112315;Of a thickness exceeding 1.25 mm: Of high-strength steel;0;0;1;;;;;;
72112320;Of a thickness exceeding 1.25 mm: Other;0;0;1;;;;;;
72112330;Of a width of less than 300 mm: Of a thickness exceeding 0.25 mm but not exceeding 1.25 mm;0;0;1;;;;;;
72112345;Of a width of less than 300 mm: Of a thickness not exceeding 0.25 mm;0;0;1;;;;;;
72112920;Of a width of less than 300 mm: Of a thickness exceeding 0.25 mm;0;0;1;;;;;;
72112960;Other;0;0;1;;;;;;
72112945;Of a width of less than 300 mm: Other;0;0;1;;;;;;
72119000;Other;0;0;1;;;;;;
72121000;Plated or coated with tin;0;0;1;;;;;;
72122000;Electrolytically plated or coated with zinc;0;0;1;;;;;;
72123010;Of a width of less than 300 mm: Of a thickness exceeding 0.25 mm or more;0;0;1;;;;;;
72123030;Of a width of less than 300 mm: Other;0;0;1;;;;;;
72123050;Other;0;0;1;;;;;;
72124010;Of a width of less than 300 mm;0;0;1;;;;;;
72124050;Other;0;0;1;;;;;;
72125000;Otherwise plated or coated;0;0;1;;;;;;
72126000;Clad;0;0;1;;;;;;
72131000;Concrete reinforcing bars and rods;0;0;1;;;;;;
72132000;Other, of free-cutting steel;0;0;1;;;;;;
72139130;Not tempered, not treated and not partly manufactured;0;0;1;;;;;;
72139145;Other: Containing by weight 0.6 percent or more of carbon;0;0;1;;;;;;
72139160;Other: Other;0;0;1;;;;;;
72139900;Other: Other;0;0;1;;;;;;
72141000;Forged;0;0;1;;;;;;
72142000;Concrete reinforcing bars and rods;0;0;1;;;;;;
72143000;Other, of free-cutting steel;0;0;1;;;;;;
72149100;Other: Of rectangular (other than square) cross-section;0;0;1;;;;;;
72149900;Other: Other;0;0;1;;;;;;
72151000;Of free-cutting steel, not further worked than cold-formed or cold-finished;0;0;1;;;;;;
72155000;Other, not further worked than cold-formed or cold-finished;0;0;1;;;;;;
72159010;Plated or coated with metal: Not cold-formed;0;0;1;;;;;;
72159030;Plated or coated with metal: Cold-formed;0;0;1;;;;;;
72159050;Other;0;0;1;;;;;;
72161000;U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of less than 80 mm;0;0;1;;;;;;
72162100;L or T sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of less than 80 mm: L sections;0;0;1;;;;;;
72162200;L or T sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of less than 80 mm: T sections;0;0;1;;;;;;
72163100;U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of 80 mm or more: U sections;0;0;1;;;;;;
72163200;U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of 80 mm or more: I sections (standard beams);0;0;1;;;;;;
72163300;U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of 80 mm or more: H sections;0;0;1;;;;;;
72164000;L or T sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of 80 mm or more;0;0;1;;;;;;
72165000;Other angles, shapes and sections, not further worked than hot-rolled, hot-drawn or extruded;0;0;1;;;;;;
72166100;Angles, shapes and sections, not further worked than cold-formed or cold-finished: Obtained from flat-rolled products;1;0;0;;;;;;
72166900;Angles, shapes and sections, not further worked than cold-formed or cold-finished: Other;1;0;0;;;;;;
72169100;Other: Cold-formed or cold-finished from flat-rolled products;1;0;0;;;;;;
72169900;Other: Other;0;0;1;;;;;;
72171080;Other: Round wire;0;0;1;;;;;;
72171050;Round wire: With a diameter of 1.5 mm or more;0;0;1;;;;;;
72171040;Round wire: With a diameter of less than 1.5 mm;0;0;1;;;;;;
72171010;Flat wire: Of a thickness not exceeding 0.25 mm;0;0;1;;;;;;
72171020;Flat wire: Of a thickness exceeding 0.25 mm but not exceeding 1.25 mm;0;0;1;;;;;;
72171030;Flat wire: Of a thickness exceeding 1.25 mm;0;0;1;;;;;;
72171060;Containing by weight less than 0.25 percent of carbon: Other wire;0;0;1;;;;;;
72171070;Other: Flat wire;0;0;1;;;;;;
72171090;Other: Other wire;0;0;1;;;;;;
72172045;Round wire: Other;0;0;1;;;;;;
72172015;Flat wire;0;0;1;;;;;;
72172030;Round wire: With a diameter of 1.5 mm or more and containing by weight less than 0.25 percent of carbon;0;0;1;;;;;;
72172060;Other: Containing by weight less than 0.25 percent of carbon;0;0;1;;;;;;
72172075;Other: Other;0;0;1;;;;;;
72173015;Flat wire;0;0;1;;;;;;
72173045;Round wire: Other;0;0;1;;;;;;
72173030;Round wire: With a diameter of 1.5 mm or more and containing by weight less than 0.25 percent of carbon;0;0;1;;;;;;
72173060;Other: Containing by weight less than 0.25 percent of carbon;0;0;1;;;;;;
72173075;Other: Other;0;0;1;;;;;;
72179050;Other;0;0;1;;;;;;
72179010;Coated with plastics;0;0;1;;;;;;
72181000;Ingots and other primary forms;0;0;1;;;;;;
72189100;Other: Of rectangular (other than square) cross-section;0;0;1;;;;;;
72189900;Other: Other;0;0;1;;;;;;
72191100;Not further worked than hot-rolled, in coils: Of a thickness exceeding 10 mm;0;0;1;;;;;;
72191200;Not further worked than hot-rolled, in coils: Of a thickness of 4.75 mm or more but not exceeding 10 mm;0;0;1;;;;;;
72191300;Not further worked than hot-rolled, in coils: Of a thickness of 3 mm or more but less than 4.75 mm;0;0;1;;;;;;
72191400;Not further worked than hot-rolled, in coils: Of a thickness of less than 3 mm;0;0;1;;;;;;
72192100;Not further worked than hot-rolled, not in coils: Of a thickness exceeding 10 mm;0;0;1;;;;;;
72192200;Not further worked than hot-rolled, not in coils: Of a thickness of 4.75 mm or more but not exceeding 10 mm;0;0;1;;;;;;
72192300;Not further worked than hot-rolled, not in coils: Of a thickness of 3 mm or more but less than 4.75 mm;0;0;1;;;;;;
72192400;Not further worked than hot-rolled, not in coils: Of a thickness of less than 3 mm;0;0;1;;;;;;
72193100;Not further worked than cold-rolled (cold-reduced): Of a thickness of 4.75 mm or more;0;0;1;;;;;;
72193200;Not further worked than cold-rolled (cold-reduced): Of a thickness of 3 mm or more but less than 4.75 mm;0;0;1;;;;;;
72193300;Not further worked than cold-rolled (cold-reduced): Of a thickness exceeding 1 mm but less than 3 mm;0;0;1;;;;;;
72193400;Not further worked than cold-rolled (cold-reduced): Of a thickness of 0.5 mm or more but not exceeding 1 mm;0;0;1;;;;;;
72193500;Not further worked than cold-rolled (cold-reduced): Of a thickness of less than 0.5 mm;0;0;1;;;;;;
72199000;Other;0;0;1;;;;;;
72201100;Not further worked than hot-rolled: Of a thickness of 4.75 mm or more;0;0;1;;;;;;
72201210;Of a width of 300 mm or more;0;0;1;;;;;;
72201250;Of a width of less than 300 mm;0;0;1;;;;;;
72202090;Of a thickness not exceeding 0.25 mm: Other;0;0;1;;;;;;
72202010;Of a width of 300 mm or more;0;0;1;;;;;;
72202070;Of a width of less than 300 mm: Of a thickness exceeding 0.25 mm but not exceeding 1.25 mm;0;0;1;;;;;;
72202060;Of a width of less than 300 mm: Of a thickness exceeding 1.25 mm;0;0;1;;;;;;
72202080;Of a thickness not exceeding 0.25 mm: Razor blade steel;0;0;1;;;;;;
72209000;Other;0;0;1;;;;;;
72210000;Bars and rods, hot-rolled, in irregularly wound coils, of stainless steel;0;0;1;;;;;;
72221100;Bars and rods, not further worked than hot-rolled, hot-drawn or extruded: Of circular cross-section;0;0;1;;;;;;
72221900;Bars and rods, not further worked than hot-rolled, hot-drawn or extruded: Other;0;0;1;;;;;;
72222000;Bars and rods, not further worked than cold-formed or cold-finished;0;0;1;;;;;;
72223000;Other bars and rods;0;0;1;;;;;;
72224030;Hot-rolled, not drilled, not punched and not otherwise advanced;0;0;1;;;;;;
72224060;Other;0;0;1;;;;;;
72230010;Round wire;0;0;1;;;;;;
72230050;Flat wire;0;0;1;;;;;;
72230090;Other;0;0;1;;;;;;
72241000;Ingots and other primary forms;0;0;1;;;;;;
72249000;Other;0;0;1;;;;;;
72251100;Of silicon electrical steel: Grain-oriented;0;0;1;;;;;;
72251900;Of silicon electrical steel: Other;0;0;1;;;;;;
72253011;Of a thickness of 4.75 mm or more: Of tool steel;0;0;1;;;;;;
72253030;Of a thickness of 4.75 mm or more: Other;0;0;1;;;;;;
72253051;Of a thickness of less than 4.75 mm: Of tool steel;0;0;1;;;;;;
72253070;Of a thickness of less than 4.75 mm: Other;0;0;1;;;;;;
72254011;Of a thickness of 4.75 mm or more: Of tool steel;0;0;1;;;;;;
72254030;Of a thickness of 4.75 mm or more: Other;0;0;1;;;;;;
72254051;Of a thickness of less than 4.75 mm: Of tool steel;0;0;1;;;;;;
72254070;Of a thickness of less than 4.75 mm: Other;0;0;1;;;;;;
72255080;Of a thickness of less than 4.75 mm: Other;0;0;1;;;;;;
72255011;Of tool steel;0;0;1;;;;;;
72255060;Other: Of a thickness of 4.75 mm or more;0;0;1;;;;;;
72255070;Of a thickness of less than 4.75 mm: Heat-resisting steel;0;0;1;;;;;;
72259100;Other: Electrolytically plated or coated with zinc;0;0;1;;;;;;
72259200;Other: Otherwise plated or coated with zinc;0;0;1;;;;;;
72259900;Other: Other;0;0;1;;;;;;
72261190;Of a width of less than 300 mm;0;0;1;;;;;;
72261110;Of a width of 300 mm or more;0;0;1;;;;;;
72261910;Of a width of 300 mm or more;0;0;1;;;;;;
72261990;Of a width of less than 300 mm;0;0;1;;;;;;
72262000;Of high-speed steel;0;0;1;;;;;;
72269115;Other: Of a width of 300 mm or more;0;0;1;;;;;;
72269125;Other: Of a width of less than 300 mm;0;0;1;;;;;;
72269105;Of tool steel (other than high-speed steel): Of chipper knife steel;0;0;1;;;;;;
72269150;Other: Of a thickness of 4.75 mm or more;0;0;1;;;;;;
72269170;Of a thickness of less than 4.75 mm: Of a width of 300 mm or more;0;0;1;;;;;;
72269180;Of a thickness of less than 4.75 mm: Of a width of less than 300 mm;0;0;1;;;;;;
72269280;Of a width of less than 300 mm: Of a thickness exceeding 0.25 mm;0;0;1;;;;;;
72269270;Of a width of less than 300 mm: Of a thickness not exceeding 0.25 mm;0;0;1;;;;;;
72269210;Of tool steel (other than high-speed steel): Of a width of 300 mm or more;0;0;1;;;;;;
72269230;Of tool steel (other than high-speed steel): Of a width of less than 300 mm;0;0;1;;;;;;
72269250;Other: Of a width of 300 mm or more;0;0;1;;;;;;
72269901;Other: Other;0;0;1;;;;;;
72271000;Of high-speed steel;0;0;1;;;;;;
72272000;Of silico-manganese steel;0;0;1;;;;;;
72279010;Of tool steel (other than high-speed steel): Not tempered, not treated, and not partly manufactured;0;0;1;;;;;;
72279020;Of tool steel (other than high-speed steel): Other;0;0;1;;;;;;
72279060;Other;0;0;1;;;;;;
72281000;Bars and rods, of high-speed steel;0;0;1;;;;;;
72282010;Not cold-formed;0;0;1;;;;;;
72282050;Cold-formed;0;0;1;;;;;;
72283080;Other bars and rods, not further worked than hot-rolled, hot-drawn or extruded: Other;0;0;1;;;;;;
72283020;Of ball-bearing steel;0;0;1;;;;;;
72283040;Of chipper knife steel, not cold-formed;0;0;1;;;;;;
72283060;Other;0;0;1;;;;;;
72284000;Other bars and rods, not further worked than forged;0;0;1;;;;;;
72285010;Of tool steel (other than high-speed steel);0;0;1;;;;;;
72285050;Other;0;0;1;;;;;;
72286010;Of tool steel (other than high-speed steel);0;0;1;;;;;;
72286060;Other: Not cold-formed;0;0;1;;;;;;
72286080;Other: Cold-formed;0;0;1;;;;;;
72287030;Hot-rolled, not drilled, not punched and not otherwise advanced;0;0;1;;;;;;
72287060;Other;0;0;1;;;;;;
72288000;Hollow drill bars and rods;0;0;1;;;;;;
72292000;Of silico-manganese steel;0;0;1;;;;;;
72299050;Other: Round wire;0;0;1;;;;;;
72299005;Of high-speed steel;0;0;1;;;;;;
72299010;Other: Flat wire;0;0;1;;;;;;
72299090;Other: Other wire;0;0;1;;;;;;
73011000;Sheet piling;0;0;1;;;;;;
73012010;Of iron or nonalloy steel;0;0;1;;;;;;
73012050;Of alloy steel;0;0;1;;;;;;
73021050;Of alloy steel;0;0;1;;;;;;
73021010;Of iron or nonalloy steel;0;0;1;;;;;;
73023000;Switch blades, crossing frogs, point rods and other crossing pieces;0;0;1;;;;;;
73024000;Fish-plates and sole plates;0;0;1;;;;;;
73029010;Sleepers (cross-ties);1;0;0;;;;;;
73029090;Other;1;0;0;;;;;;
73030000;Tubes, pipes and hollow profiles, of cast iron;1;0;0;;;;;;
73041100;Line pipe of a kind used for oil or gas pipelines: Of stainless steel;0;0;1;;;;;;
73041910;Of iron or nonalloy steel;0;0;1;;;;;;
73041950;Of other alloy steel;0;0;1;;;;;;
73042200;Casing, tubing and drill pipe, of a kind used in drilling for oil or gas: Drill pipe of stainless steel;0;0;1;;;;;;
73042360;Of alloy steel;0;0;1;;;;;;
73042330;Of iron or nonalloy steel;0;0;1;;;;;;
73042440;Casing: Other;0;0;1;;;;;;
73042430;Casing: Threaded or coupled;0;0;1;;;;;;
73042460;Tubing;0;0;1;;;;;;
73042920;Of iron or nonalloy steel: Other;0;0;1;;;;;;
73042910;Of iron or nonalloy steel: Threaded or coupled;0;0;1;;;;;;
73042941;Of other alloy steel: Other;0;0;1;;;;;;
73042931;Of other alloy steel: Threaded or coupled;0;0;1;;;;;;
73042950;Tubing: Of iron or nonalloy steel;0;0;1;;;;;;
73042961;Tubing: Of other alloy steel;0;0;1;;;;;;
73043160;Other;0;0;1;;;;;;
73043130;Hollow bars;0;0;1;;;;;;
73043900;Other, of circular cross section, of iron or nonalloy steel: Other;0;0;1;;;;;;
73044130;Of an external diameter of less than 19 mm;0;0;1;;;;;;
73044160;Other;0;0;1;;;;;;
73044900;Other, of circular cross section, of stainless steel: Other;0;0;1;;;;;;
73045150;Other;0;0;1;;;;;;
73045110;Suitable for use in the manufacture of ball or roller bearings;0;0;1;;;;;;
73045980;Other: Other;0;0;1;;;;;;
73045920;Other: Suitable for use in boilers, superheaters, heat exchangers, condensers, refining furnaces and feedwater heaters;0;0;1;;;;;;
73045910;Suitable for use in the manufacture of ball or roller bearings;0;0;1;;;;;;
73045960;Other: Of heat-resisting steel;0;0;1;;;;;;
73049010;Having a wall thickness of 4 mm or more: Of iron or nonalloy steel;0;0;1;;;;;;
73049030;Having a wall thickness of 4 mm or more: Of alloy steel;0;0;1;;;;;;
73049050;Having a wall thickness of less than 4 mm: Of iron or nonalloy steel;0;0;1;;;;;;
73049070;Having a wall thickness of less than 4 mm: Of alloy steel;0;0;1;;;;;;
73051110;Of iron or nonalloy steel;0;0;1;;;;;;
73051150;Of alloy steel;0;0;1;;;;;;
73051210;Of iron or nonalloy steel;0;0;1;;;;;;
73051250;Of alloy steel;0;0;1;;;;;;
73051910;Of iron or nonalloy steel;0;0;1;;;;;;
73051950;Of alloy steel;0;0;1;;;;;;
73052020;Of iron or nonalloy steel: Threaded or coupled;0;0;1;;;;;;
73052040;Of iron or nonalloy steel: Other;0;0;1;;;;;;
73052060;Of alloy steel: Threaded or coupled;0;0;1;;;;;;
73052080;Of alloy steel: Other;0;0;1;;;;;;
73053160;Other: Of alloy steel;0;0;1;;;;;;
73053120;Tapered pipes and tubes of steel principally used as parts of illuminating articles;1;0;0;;;;;;
73053140;Other: Of iron or nonalloy steel;0;0;1;;;;;;
73053910;Of iron or nonalloy steel;0;0;1;;;;;;
73053950;Of alloy steel;0;0;1;;;;;;
73059010;Of iron or nonalloy steel;0;0;1;;;;;;
73059050;Of alloy steel;0;0;1;;;;;;
73061100;Line pipe of a kind used for oil or gas pipelines: Welded, of stainless steel;0;0;1;;;;;;
73061951;Of alloy steel;0;0;1;;;;;;
73061910;Of iron or nonalloy steel;0;0;1;;;;;;
73062180;Tubing;0;0;1;;;;;;
73062130;Casing: Threaded or coupled;0;0;1;;;;;;
73062140;Casing: Other;0;0;1;;;;;;
73062910;Of iron or nonalloy steel: Threaded or coupled;0;0;1;;;;;;
73062960;Tubing: Of iron or nonalloy steel;0;0;1;;;;;;
73062981;Tubing: Other;0;0;1;;;;;;
73062920;Of iron or nonalloy steel: Other;0;0;1;;;;;;
73062931;Other: Threaded or coupled;0;0;1;;;;;;
73062941;Other: Other;0;0;1;;;;;;
73063050;Having a wall thickness of 1.65 mm or more: Other;0;0;1;;;;;;
73063010;Having a wall thickness of less than 1.65 mm;0;0;1;;;;;;
73063030;Having a wall thickness of 1.65 mm or more: Tapered steel pipes and tubes principally used as parts of illuminating articles;0;0;1;;;;;;
73064050;Having a wall thickness of 1.65 mm or more;0;0;1;;;;;;
73064010;Having a wall thickness of less than 1.65 mm;0;0;1;;;;;;
73065050;Having a wall thickness of 1.65 mm or more: Other;0;0;1;;;;;;
73065010;Having a wall thickness of less than 1.65 mm;0;0;1;;;;;;
73065030;Having a wall thickness of 1.65 mm or more: Tapered pipes and tubes of steel principally used as parts of illuminating articles;1;0;0;;;;;;
73066170;Having a wall thickness of less than 4 mm: Of alloy steel;0;0;1;;;;;;
73066110;Having a wall thickness of 4 mm or more: Of iron or nonalloy steel;0;0;1;;;;;;
73066130;Having a wall thickness of 4 mm or more: Of alloy steel;0;0;1;;;;;;
73066150;Having a wall thickness of less than 4 mm: Of iron or nonalloy steel;0;0;1;;;;;;
73066970;Having a wall thickness of less than 4 mm: Of alloy steel;0;0;1;;;;;;
73066910;Having a wall thickness of 4 mm or more: Of iron or nonalloy steel;0;0;1;;;;;;
73066930;Having a wall thickness of 4 mm or more: Of alloy steel;0;0;1;;;;;;
73066950;Having a wall thickness of less than 4 mm: Of iron or nonalloy steel;0;0;1;;;;;;
73069010;Of iron or nonalloy steel;0;0;1;;;;;;
73069050;Of alloy steel;0;0;1;;;;;;
73071100;Cast fittings: Of nonmalleable cast iron;1;0;0;;;;;;
73071930;Ductile fittings;1;0;0;;;;;;
73071990;Other;1;0;0;;;;;;
73072110;Not machined, not tooled and not otherwise processed after forging;0;0;1;;;;;;
73072150;Other;0;0;1;;;;;;
73072210;Sleeves (couplings);0;0;1;;;;;;
73072250;Other;0;0;1;;;;;;
73072300;Other, of stainless steel: Butt welding fittings;0;0;1;;;;;;
73072900;Other, of stainless steel: Other;0;0;1;;;;;;
73079150;Other;0;0;1;;;;;;
73079110;Not machined, not tooled and not otherwise processed after forging: Of iron or nonalloy steel;0;0;1;;;;;;
73079130;Not machined, not tooled and not otherwise processed after forging: Of alloy steel (except stainless steel);0;0;1;;;;;;
73079230;Sleeves (couplings);0;0;1;;;;;;
73079290;Other;0;0;1;;;;;;
73079390;With an inside diameter of 360 mm or more;0;0;1;;;;;;
73079330;With an inside diameter of less than 360 mm: Of iron or nonalloy steel;0;0;1;;;;;;
73079360;With an inside diameter of less than 360 mm: Of alloy steel (except stainless steel);0;0;1;;;;;;
73079950;Other;0;0;1;;;;;;
73079910;Not machined, not tooled and not otherwise processed after forging: Of iron or nonalloy steel;0;0;1;;;;;;
73079930;Not machined, not tooled and not otherwise processed after forging: Of alloy steel (except stainless steel);0;0;1;;;;;;
73081000;Bridges and bridge sections;0;0;1;;;;;;
73082000;Towers and lattice masts;0;0;1;;;;;;
73083050;Other;0;0;1;;;;;;
73083010;Of stainless steel;0;0;1;;;;;;
73084000;Equipment for scaffolding, shuttering, propping or pit- propping;0;0;1;;;;;;
73089095;Other: Other;0;0;1;;;;;;
73089030;Columns, pillars, posts, beams, girders and similar structural units: Not in part of alloy steel;0;0;1;;;;;;
73089060;Columns, pillars, posts, beams, girders and similar structural units: Other;0;0;1;;;;;;
73089070;Other: Steel grating;0;0;1;;;;;;
73090000;Reservoirs, tanks, vats and similar containers for any material (other than compressed or liquefied gas), of iron or steel, of a capacity exceeding 300 liters, whether or not lined or heat insulated, but not fitted with mechanical or thermal equipment;0;0;1;;;;;;
73101000;Of a capacity of 50 liters or more;0;0;1;;;;;;
73102100;Of a capacity of less than 50 liters: Cans which are to be closed by soldering or crimping;0;0;1;;;;;;
73102900;Of a capacity of less than 50 liters: Other;0;0;1;;;;;;
73110000;Containers for compressed or liquefied gas, of iron or steel;0;0;1;;;;;;
